id,personaje,atuendo,pagina_personaje,fuente_imagen,licencia,fecha_consulta
ff4-kain_highwind-apariencia_principal,Kain Highwind,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff4-palom-apariencia_principal,Palom,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff4-porom-apariencia_principal,Porom,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff4-rosa_joanna_farrell-apariencia_principal,Rosa Joanna Farrell,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff4-rydia-rydia_adulta,Rydia,Rydia adulta,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff4-rydia-rydia_nina,Rydia,Rydia niña,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff4-tellah-apariencia_principal,Tellah,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff4-yang_fang_leiden-apariencia_principal,Yang Fang Leiden,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy4,,no determinada,2026-06-15
ff5-alexander_highwind_tycoon-apariencia_principal,Alexander Highwind Tycoon,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-bard,Bartz Klauser,Bard,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-beastmaster,Bartz Klauser,Beastmaster,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-berserker,Bartz Klauser,Berserker,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-black_mage,Bartz Klauser,Black Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-blue_mage,Bartz Klauser,Blue Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-cannoneer,Bartz Klauser,Cannoneer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-chemist,Bartz Klauser,Chemist,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-dancer,Bartz Klauser,Dancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-dragoon,Bartz Klauser,Dragoon,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-freelancer,Bartz Klauser,Freelancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-geomancer,Bartz Klauser,Geomancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-gladiator,Bartz Klauser,Gladiator,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-knight,Bartz Klauser,Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-mime,Bartz Klauser,Mime,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-monk,Bartz Klauser,Monk,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-mystic_knight,Bartz Klauser,Mystic Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-necromancer,Bartz Klauser,Necromancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-ninja,Bartz Klauser,Ninja,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-oracle,Bartz Klauser,Oracle,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-ranger,Bartz Klauser,Ranger,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-red_mage,Bartz Klauser,Red Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-samurai,Bartz Klauser,Samurai,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-summoner,Bartz Klauser,Summoner,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-thief,Bartz Klauser,Thief,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-time_mage,Bartz Klauser,Time Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-bartz_klauser-white_mage,Bartz Klauser,White Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-boko-apariencia_principal,Boko,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-cid_previa-apariencia_principal,Cid Previa,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-dorgann_klauser-apariencia_principal,Dorgann Klauser,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-enuo-apariencia_principal,Enuo,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-exdeath-apariencia_principal,Exdeath,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-bard,Faris Scherwiz,Bard,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-beastmaster,Faris Scherwiz,Beastmaster,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-berserker,Faris Scherwiz,Berserker,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-black_mage,Faris Scherwiz,Black Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-blue_mage,Faris Scherwiz,Blue Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-cannoneer,Faris Scherwiz,Cannoneer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-chemist,Faris Scherwiz,Chemist,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-dancer,Faris Scherwiz,Dancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-dragoon,Faris Scherwiz,Dragoon,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-freelancer,Faris Scherwiz,Freelancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-geomancer,Faris Scherwiz,Geomancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-gladiator,Faris Scherwiz,Gladiator,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-knight,Faris Scherwiz,Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-mime,Faris Scherwiz,Mime,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-monk,Faris Scherwiz,Monk,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-mystic_knight,Faris Scherwiz,Mystic Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-necromancer,Faris Scherwiz,Necromancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-ninja,Faris Scherwiz,Ninja,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-oracle,Faris Scherwiz,Oracle,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-ranger,Faris Scherwiz,Ranger,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-red_mage,Faris Scherwiz,Red Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-samurai,Faris Scherwiz,Samurai,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-summoner,Faris Scherwiz,Summoner,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-thief,Faris Scherwiz,Thief,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-time_mage,Faris Scherwiz,Time Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-faris_scherwiz-white_mage,Faris Scherwiz,White Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-bard,Galuf Halm Baldesion,Bard,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-beastmaster,Galuf Halm Baldesion,Beastmaster,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-berserker,Galuf Halm Baldesion,Berserker,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-black_mage,Galuf Halm Baldesion,Black Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-blue_mage,Galuf Halm Baldesion,Blue Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-cannoneer,Galuf Halm Baldesion,Cannoneer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-chemist,Galuf Halm Baldesion,Chemist,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-dancer,Galuf Halm Baldesion,Dancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-dragoon,Galuf Halm Baldesion,Dragoon,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-freelancer,Galuf Halm Baldesion,Freelancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-geomancer,Galuf Halm Baldesion,Geomancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-gladiator,Galuf Halm Baldesion,Gladiator,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-knight,Galuf Halm Baldesion,Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-mime,Galuf Halm Baldesion,Mime,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-monk,Galuf Halm Baldesion,Monk,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-mystic_knight,Galuf Halm Baldesion,Mystic Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-necromancer,Galuf Halm Baldesion,Necromancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-ninja,Galuf Halm Baldesion,Ninja,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-oracle,Galuf Halm Baldesion,Oracle,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-ranger,Galuf Halm Baldesion,Ranger,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-red_mage,Galuf Halm Baldesion,Red Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-samurai,Galuf Halm Baldesion,Samurai,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-summoner,Galuf Halm Baldesion,Summoner,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-thief,Galuf Halm Baldesion,Thief,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-time_mage,Galuf Halm Baldesion,Time Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-galuf_halm_baldesion-white_mage,Galuf Halm Baldesion,White Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-ghido-apariencia_principal,Ghido,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-gilgamesh-apariencia_principal,Gilgamesh,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-hiryuu-apariencia_principal,Hiryuu,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-kelger_vlondett-apariencia_principal,Kelger Vlondett,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-bard,Krile Mayer Baldesion,Bard,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-beastmaster,Krile Mayer Baldesion,Beastmaster,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-berserker,Krile Mayer Baldesion,Berserker,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-black_mage,Krile Mayer Baldesion,Black Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-blue_mage,Krile Mayer Baldesion,Blue Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-cannoneer,Krile Mayer Baldesion,Cannoneer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-chemist,Krile Mayer Baldesion,Chemist,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-dancer,Krile Mayer Baldesion,Dancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-dragoon,Krile Mayer Baldesion,Dragoon,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-freelancer,Krile Mayer Baldesion,Freelancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-geomancer,Krile Mayer Baldesion,Geomancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-gladiator,Krile Mayer Baldesion,Gladiator,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-knight,Krile Mayer Baldesion,Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-mime,Krile Mayer Baldesion,Mime,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-monk,Krile Mayer Baldesion,Monk,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-mystic_knight,Krile Mayer Baldesion,Mystic Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-necromancer,Krile Mayer Baldesion,Necromancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-ninja,Krile Mayer Baldesion,Ninja,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-oracle,Krile Mayer Baldesion,Oracle,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-ranger,Krile Mayer Baldesion,Ranger,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-red_mage,Krile Mayer Baldesion,Red Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-samurai,Krile Mayer Baldesion,Samurai,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-summoner,Krile Mayer Baldesion,Summoner,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-thief,Krile Mayer Baldesion,Thief,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-time_mage,Krile Mayer Baldesion,Time Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-krile_mayer_baldesion-white_mage,Krile Mayer Baldesion,White Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-bard,Lenna Charlotte Tycoon,Bard,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-beastmaster,Lenna Charlotte Tycoon,Beastmaster,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-berserker,Lenna Charlotte Tycoon,Berserker,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-black_mage,Lenna Charlotte Tycoon,Black Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-blue_mage,Lenna Charlotte Tycoon,Blue Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-cannoneer,Lenna Charlotte Tycoon,Cannoneer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-chemist,Lenna Charlotte Tycoon,Chemist,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-dancer,Lenna Charlotte Tycoon,Dancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-dragoon,Lenna Charlotte Tycoon,Dragoon,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-freelancer,Lenna Charlotte Tycoon,Freelancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-geomancer,Lenna Charlotte Tycoon,Geomancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-gladiator,Lenna Charlotte Tycoon,Gladiator,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-knight,Lenna Charlotte Tycoon,Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-mime,Lenna Charlotte Tycoon,Mime,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-monk,Lenna Charlotte Tycoon,Monk,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-mystic_knight,Lenna Charlotte Tycoon,Mystic Knight,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-necromancer,Lenna Charlotte Tycoon,Necromancer,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-ninja,Lenna Charlotte Tycoon,Ninja,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-oracle,Lenna Charlotte Tycoon,Oracle,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-ranger,Lenna Charlotte Tycoon,Ranger,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-red_mage,Lenna Charlotte Tycoon,Red Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-samurai,Lenna Charlotte Tycoon,Samurai,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-summoner,Lenna Charlotte Tycoon,Summoner,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-thief,Lenna Charlotte Tycoon,Thief,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-time_mage,Lenna Charlotte Tycoon,Time Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-lenna_charlotte_tycoon-white_mage,Lenna Charlotte Tycoon,White Mage,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-mid_previa-apariencia_principal,Mid Previa,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-syldra-apariencia_principal,Syldra,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff5-xezat_matias_surgate-apariencia_principal,Xezat Matias Surgate,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy5,,no determinada,2026-06-15
ff6-alexander-apariencia_principal,Alexander,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-arvis-apariencia_principal,Arvis,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-bahamut-apariencia_principal,Bahamut,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-banon-apariencia_principal,Banon,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-baram-apariencia_principal,Baram,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-biggs-apariencia_principal,Biggs,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-bismarck-apariencia_principal,Bismarck,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-cait_sith-apariencia_principal,Cait Sith,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-catoblepas-apariencia_principal,Catoblepas,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-celes_chere-uniforme_de_general_imperial,Celes Chere,Uniforme de general imperial,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-celes_chere-vestido_de_maria_opera,Celes Chere,Vestido de Maria (ópera),https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-cid_del_norte_marguez-apariencia_principal,Cid del Norte Marguez,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-crusader-apariencia_principal,Crusader,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-cyan_garamonde-apariencia_principal,Cyan Garamonde,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-daryl-apariencia_principal,Daryl,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-deathgaze-apariencia_principal,Deathgaze,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-doom-apariencia_principal,Doom,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-duane-apariencia_principal,Duane,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-duncan-apariencia_principal,Duncan,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-edgar_roni_figaro-apariencia_principal,Edgar Roni Figaro,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-emperor_gestahl-apariencia_principal,Emperor Gestahl,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-fenrir-apariencia_principal,Fenrir,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-gau-apariencia_principal,Gau,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-general_leo-apariencia_principal,General Leo,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-goddess-apariencia_principal,Goddess,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-gogo-apariencia_principal,Gogo,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-golem-apariencia_principal,Golem,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-ifrit-apariencia_principal,Ifrit,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-interceptor-apariencia_principal,Interceptor,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-katarin-apariencia_principal,Katarin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-kefka_palazzo-apariencia_principal,Kefka Palazzo,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-kirin-apariencia_principal,Kirin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-lakshmi-apariencia_principal,Lakshmi,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-locke_cole-apariencia_principal,Locke Cole,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-locke_cole-disfraz_de_mercader,Locke Cole,Disfraz de mercader,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-locke_cole-uniforme_de_soldado_imperial,Locke Cole,Uniforme de soldado imperial,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-lone_wolf-apariencia_principal,Lone Wolf,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-madonna-apariencia_principal,Madonna,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-maduin-apariencia_principal,Maduin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-mog-apariencia_principal,Mog,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-phantom-apariencia_principal,Phantom,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
